Observation Date,Temperature,Salinity,Dissolved Oxygen,On/Off,Probability
2003-06-14,19.45,32.802,5.58,0,0.0342
2003-06-14,19.44,32.844,5.69,0,0.0335
2003-06-14,19.71,32.796,5.63,0,0.0371
2003-06-14,18.87,33.111,5.58,0,0.0278
2003-06-14,19.23,33.302,5.49,0,0.0317
2003-06-14,20.25,33.201,5.6,0,0.0443
2003-06-14,19.69,33.16,4.25,0,0.0449
2003-06-14,19.96,33.26,5.32,0,0.0418
2003-06-14,20.49,33.381,5.31,0,0.05
2003-06-14,20.01,33.3,5.54,0,0.0411
2003-06-14,20.06,33.85,5.31,0,0.0427
2003-06-14,20.24,34.1,5.32,0,0.045
2003-06-14,19.92,34.06,5.31,0,0.0404
2003-06-14,20.0,34.09,5.35,0,0.0413
2003-06-14,20.05,34.15,5.37,0,0.0418
2003-06-14,20.27,34.03,5.39,0,0.045
2003-06-15,20.23,33.9,5.08,0,0.0467
2003-06-15,20.02,34.06,5.11,0,0.0431
2003-06-15,19.89,34.09,5.09,0,0.0414
2003-06-15,19.91,33.650999999999996,5.64,0,0.0388
2003-06-15,19.7,34.06,5.12,0,0.0386
2003-06-15,21.43,33.161,5.42,0,0.0677
2003-06-15,20.63,33.69,5.11,0,0.0535
2003-06-15,21.57,32.013000000000005,5.1,0,0.0765
2003-06-15,19.88,33.56,5.18,0,0.0412
2003-06-15,18.86,33.33,5.09,0,0.0297
2003-06-15,21.37,32.729,5.26,0,0.0687
2003-06-15,19.25,33.0,3.79,0,0.0417
2003-06-15,23.13,33.599000000000004,5.16,0,0.1202
2003-06-15,13.58,31.538,6.42,0,0.004
2003-06-15,22.43,31.783,5.35,0,0.0981
2003-06-15,16.73,31.59800000000001,6.33,0,0.0122
2003-06-15,22.47,32.55,5.24,0,0.099
2003-06-15,21.67,32.8,5.09,0,0.0776
2003-06-15,18.26,31.59,5.86,0,0.0224
2003-06-15,21.6,33.442,5.26,0,0.0728
2003-06-15,19.81,31.826999999999998,6.02,0,0.0371
2003-06-15,20.56,32.516999999999996,5.17,0,0.0534
2003-06-15,19.92,31.88300000000001,6.04,0,0.0384
2003-06-15,20.61,32.236999999999995,5.34,0,0.0534
2003-06-15,20.35,32.287,5.23,0,0.0496
2003-06-16,20.39,31.91800000000001,5.54,0,0.0485
2003-06-16,20.42,31.726999999999997,5.43,0,0.0501
2003-06-16,20.29,32.016999999999996,5.63,0,0.0461
2003-06-16,20.3,31.671999999999997,5.29,0,0.0492
2003-06-16,19.98,31.933000000000003,5.41,0,0.043
2003-06-16,18.62,31.923000000000002,5.61,0,0.0262
2003-06-16,19.81,31.726999999999997,5.61,0,0.0396
2003-06-16,20.04,31.843000000000004,5.39,0,0.0441
2003-06-16,20.11,31.910999999999998,5.5,0,0.0444
2003-06-16,18.73,31.765,5.71,0,0.0269
2003-06-16,20.04,31.596999999999998,5.42,0,0.0442
2003-06-16,20.15,31.622,5.7,0,0.044
2003-06-16,16.56,31.28,6.17,0,0.0119
2003-06-16,20.45,32.407,5.42,0,0.0497
2003-06-16,16.07,31.026,6.22,0,0.01
2003-06-16,20.76,32.465,5.43,0,0.055
2003-06-16,20.88,32.504,5.63,0,0.0556
2003-06-16,17.99,31.737,5.88,0,0.0203
2003-06-16,20.72,32.24,5.28,0,0.0559
2003-06-16,19.68,31.785,5.66,0,0.0375
2003-06-16,20.8,32.426,5.61,0,0.0544
2003-06-16,20.58,32.556999999999995,5.51,0,0.0511
2003-06-16,16.16,34.56,3.21,0,0.015
2003-06-16,18.15,33.61,5.18,0,0.0227
2003-06-16,20.52,31.909000000000002,5.2,0,0.0533
2003-06-16,17.49,33.569,5.52,0,0.0171
2003-06-16,19.98,33.24,5.17,0,0.0431
2003-06-16,17.81,33.413000000000004,5.75,0,0.0186
2003-06-16,20.12,33.37,5.13,0,0.0453
2003-06-16,20.88,31.881,5.18,0,0.0604
2003-06-16,20.84,31.963,5.32,0,0.0582
2003-06-16,19.91,33.89,5.18,0,0.0413
2003-06-16,20.84,31.963,5.32,0,0.0582
2003-06-16,20.47,33.93,5.18,0,0.0499
2003-06-16,20.51,31.965,5.12,0,0.0537
2003-06-16,20.79,32.496,5.72,0,0.0532
2003-06-17,12.11,33.798,5.67,0,0.0025
2003-06-17,20.72,31.916999999999998,5.15,0,0.0574
2003-06-17,21.24,33.53,4.97,0,0.0673
2003-06-17,21.28,33.64,5.02,0,0.0675
2003-06-17,19.85,31.75,5.42,0,0.0413
2003-06-17,19.97,33.44,5.14,0,0.0429
2003-06-17,18.16,33.27,5.13,0,0.0232
2003-06-17,19.33,31.873,5.35,0,0.0348
2003-06-17,17.44,32.096,5.49,0,0.0176
2003-06-20,19.66,32.272,5.5,0,0.0377
2003-06-20,20.49,31.963,5.13,0,0.0533
2003-06-20,20.44,31.846999999999998,4.94,0,0.054
2003-06-21,20.29,32.245,5.34,0,0.0479
2003-06-21,20.39,32.133,5.13,0,0.0513
2003-06-21,19.95,32.321,5.27,0,0.043
2003-06-21,19.45,32.271,5.27,0,0.0363
2003-06-21,20.58,32.183,5.23,0,0.0538
2003-08-05,23.71,29.75,5.4,0,0.1525
2003-08-05,24.78,31.894000000000002,5.38,0,0.1992
2003-08-05,26.24,31.785,5.3,0,0.2979
2003-08-05,19.27,31.023000000000003,6.52,0,0.0292
2003-08-05,26.56,31.618000000000002,5.42,0,0.3191
2003-08-05,23.43,30.695,6.13,0,0.1239
2003-08-05,25.97,31.706999999999997,5.55,0,0.2708
2003-08-05,23.44,31.486,5.4,0,0.1348
2003-08-05,23.46,31.403000000000002,5.75,0,0.1295
2003-08-05,28.63,30.526,6.08,0,0.4758
2003-08-05,18.33,33.068000000000005,5.72,0,0.0226
2003-08-05,25.3,31.103,5.75,0,0.2239
2003-08-05,23.44,31.486,5.4,0,0.1348
2003-08-05,25.08,31.114,5.52,0,0.2166
2003-08-05,23.36,31.798000000000002,5.33,0,0.1318
2003-08-05,25.35,31.761,5.39,0,0.2338
2003-08-05,26.89,31.259,4.88,0,0.3668
2003-08-06,27.8,30.410999999999998,4.6,0,0.4613
2003-08-06,23.92,31.604,5.43,0,0.1549
2003-08-06,27.49,31.018,4.9,0,0.4184
2003-08-06,23.63,31.456999999999997,5.21,0,0.1466
2003-08-06,28.04,30.211,4.67,0,0.4812
2003-08-06,23.57,31.305,5.74,0,0.1345
2003-08-06,28.82,30.066999999999997,4.7,0,0.5501
2003-08-06,28.39,29.958000000000002,4.73,0,0.5116
2003-08-06,23.7,31.208000000000002,5.26,0,0.1497
2003-08-06,27.43,30.814,4.87,0,0.4158
2003-08-06,26.51,31.764,4.99,0,0.3291
2003-08-06,24.29,31.361,5.47,0,0.1729
2003-08-06,26.08,31.846999999999998,5.14,0,0.2909
2003-08-06,25.96,31.57,5.06,0,0.2864
2003-08-06,22.38,28.160999999999998,6.49,0,0.0898
2003-08-06,25.25,31.818,5.45,0,0.2255
2003-08-06,25.76,31.954,5.32,0,0.262
2003-08-09,21.07,32.738,4.27,0,0.0719
2003-08-09,24.16,31.155,5.51,0,0.1663
2003-08-09,20.47,33.134,3.82,0,0.0623
2003-08-09,20.09,33.394,4.29,0,0.0508
2003-08-09,24.13,31.719,5.02,0,0.1735
2003-08-09,20.28,33.076,4.42,0,0.0536
2003-08-09,24.49,31.089000000000002,5.31,0,0.1883
2003-08-09,23.53,31.659000000000002,5.23,0,0.1412
2003-08-09,22.55,32.922,4.34,0,0.1142
2003-08-09,25.64,31.188000000000002,4.97,0,0.2685
2003-08-09,24.71,31.38300000000001,5.18,0,0.2025
2003-08-09,23.43,32.08,4.5,0,0.1496
2003-08-09,24.76,31.355,5.53,0,0.1966
2003-08-09,24.02,32.28,3.96,0,0.1902
2003-08-09,24.84,31.179000000000002,4.97,0,0.2165
2003-08-10,25.09,31.554000000000002,5.46,0,0.2168
2003-08-10,22.94,33.653,4.51,0,0.1238
2003-08-10,23.39,32.854,4.41,0,0.1469
2003-08-10,24.82,31.349,5.19,0,0.2088
2003-08-10,24.18,32.409,4.25,0,0.1914
2003-08-10,24.65,31.537,5.46,0,0.1915
2003-08-10,24.03,32.461,4.34,0,0.181
2003-08-10,26.37,30.518,4.87,0,0.3299
2003-08-10,24.07,31.596999999999998,5.52,0,0.1601
2003-08-10,23.94,32.391,3.75,0,0.1905
2003-08-10,27.4,30.04300000000001,4.8,0,0.421
2003-08-10,23.3,32.678000000000004,4.39,0,0.1439
2003-08-10,23.1,31.003,5.38,0,0.1231
2003-08-10,27.8,30.986,4.69,0,0.4538
2003-08-10,22.86,33.228,3.59,0,0.1384
2003-08-10,27.73,31.726,4.67,0,0.4434
2003-08-10,20.3,33.097,4.79,0,0.051
2003-08-10,20.37,33.236,4.84,0,0.0517
2003-08-10,22.44,31.958000000000002,5.76,0,0.0924
2003-08-10,21.26,33.049,4.72,0,0.0711
2003-08-10,28.34,31.151999999999997,4.67,0,0.5013
2003-08-10,28.46,30.915,4.62,0,0.5155
2003-08-12,28.36,31.08,4.45,0,0.5122
2003-08-12,27.49,30.71,4.4,0,0.4398
2003-08-12,21.44,32.907,4.46,0,0.0786
2003-08-12,21.17,33.046,4.21,0,0.0744
2003-08-12,27.25,30.72300000000001,4.49,0,0.4154
2003-08-12,20.59,33.021,4.7,0,0.0571
2003-08-12,26.19,30.964000000000002,4.92,0,0.3116
2003-08-12,22.72,32.789,4.55,0,0.1174
2003-08-12,26.43,30.669,4.95,0,0.3309
2003-08-12,24.48,31.374000000000002,4.37,0,0.2101
2003-08-12,26.35,30.193,4.99,0,0.3262
2003-08-12,22.98,31.541999999999998,5.91,0,0.1086
2003-08-12,24.29,32.26,4.39,0,0.1947
2003-08-12,26.47,28.504,5.11,0,0.3419
2003-08-12,25.38,31.104,4.93,0,0.2524
2003-08-12,24.1,32.698,3.9,0,0.1943
2003-08-12,27.36,25.693,5.21,0,0.4312
2003-08-12,25.17,31.07,5.24,0,0.23
2003-08-12,24.02,32.515,3.95,0,0.1895
2003-08-12,24.17,32.803000000000004,4.34,0,0.187
2003-08-12,26.33,30.787,4.72,0,0.3304
2003-08-12,25.69,31.238000000000003,5.03,0,0.2699
2003-08-12,26.73,28.340999999999998,5.13,0,0.3632
2003-08-12,22.99,30.861,5.09,0,0.1242
2003-08-12,27.0,26.574,5.2,0,0.3947
2003-08-13,24.03,32.747,4.36,1,0.1793
2003-08-13,27.05,26.116999999999997,5.04,1,0.4081
2003-08-13,24.75,30.785,5.08,1,0.2101
2003-08-13,26.78,27.019000000000002,4.92,1,0.3837
2003-08-13,23.76,32.876,4.36,1,0.1652
2003-08-13,23.8,32.847,4.34,1,0.1677
2003-08-13,26.89,26.491999999999997,4.93,1,0.3961
2003-08-13,23.8,32.847,4.34,1,0.1677
2003-08-13,26.29,28.993000000000002,4.99,1,0.3288
2003-08-13,22.78,32.42,5.55,1,0.105
2003-08-13,25.91,30.189,4.88,1,0.2964
2003-08-13,25.64,30.964000000000002,5.08,1,0.2664
2003-08-13,22.22,32.491,5.57,1,0.0873
2003-08-13,24.13,32.75,4.22,1,0.188
2003-08-13,25.49,30.865,5.06,1,0.2572
2003-08-13,24.62,32.292,4.28,1,0.2165
2003-08-13,25.61,30.489,5.11,1,0.2659
2003-08-13,20.25,32.219,5.47,1,0.0464
2003-08-13,24.59,32.141,4.34,1,0.2138
2003-08-13,20.94,32.217,5.53,1,0.058
2003-08-13,20.25,32.219,5.47,1,0.0464
2003-08-13,23.92,33.141,4.02,1,0.1799
2003-08-13,24.18,30.708000000000002,5.45,1,0.1704
2003-08-13,24.17,32.93,4.37,1,0.1858
2003-08-13,24.25,31.009,5.53,1,0.1709
2003-08-13,24.08,32.486999999999995,4.39,1,0.1823
2003-08-13,24.77,31.728,4.39,1,0.2254
2003-08-13,25.46,30.994,4.37,1,0.2757
2003-08-13,23.57,31.743000000000002,4.44,1,0.1586
2003-08-13,22.11,32.086,4.11,1,0.1048
2003-08-13,22.84,31.958000000000002,3.92,1,0.1356
2003-08-13,22.62,32.478,4.53,1,0.115
2003-08-18,23.97,31.601,4.3,0,0.1823
2003-08-18,23.97,31.625999999999998,4.28,0,0.1826
2003-08-18,23.53,31.811,4.41,0,0.157
2003-08-18,24.45,31.364,4.05,0,0.2168
2003-08-18,24.12,32.109,4.09,0,0.1933
2003-08-18,24.83,31.8,3.96,0,0.2409
2003-08-18,23.9,32.46,4.38,0,0.1733
2003-08-18,23.81,32.899,4.07,0,0.174
2003-08-18,23.84,32.415,3.7,0,0.1862
2003-08-19,23.98,32.498000000000005,4.36,1,0.1777
2003-08-19,23.54,32.766999999999996,4.0,1,0.1626
2003-08-19,23.38,32.621,3.79,1,0.16
2003-08-19,23.48,32.393,4.4,1,0.1528
2003-08-19,24.38,31.201,4.33,1,0.206
2003-08-19,24.3,31.713,3.81,1,0.2125
2003-08-19,24.0,31.5,4.37,1,0.1826
2003-08-19,23.92,31.238000000000003,4.4,1,0.1788
2003-08-19,25.13,30.954,4.06,1,0.2624
2003-08-19,24.91,30.92,4.06,1,0.2478
2003-08-19,24.65,31.143,4.31,1,0.223
2003-08-19,24.46,32.387,3.84,1,0.2182
2003-08-19,24.56,32.839,3.83,1,0.2224
2003-08-19,24.52,32.65,4.22,1,0.2105
2003-08-19,24.87,32.303000000000004,4.09,1,0.2373
2003-08-19,25.71,31.511,4.2,1,0.2963
2003-08-20,24.97,31.39,3.77,1,0.258
2003-08-20,24.44,31.006,3.89,1,0.2222
2003-08-23,28.39,31.656999999999996,3.94,0,0.531
2003-08-23,28.03,32.501,4.78,0,0.4602
2003-08-23,28.23,30.975,5.25,0,0.4699
2003-08-23,27.62,28.66800000000001,4.87,0,0.4469
2003-08-23,27.3,28.378,5.34,0,0.403
2003-08-23,28.03,32.501,4.78,0,0.4602
2003-08-23,28.17,29.948,5.49,0,0.4623
2003-08-23,28.9,30.191999999999997,5.51,0,0.5245
2003-08-23,28.93,30.706,5.84,0,0.5107
2003-08-23,28.96,29.823,6.05,0,0.5112
2003-08-23,29.53,31.916,4.82,0,0.5946
2003-08-23,29.5,32.015,4.65,0,0.5978
2003-08-23,28.84,30.498,5.06,0,0.5348
2003-08-23,28.63,30.32,5.22,0,0.5111
2003-08-23,28.13,30.689,4.72,0,0.4839
2003-08-24,28.04,28.226,6.2,0,0.435
2003-08-24,27.81,29.076,5.31,0,0.4436
2003-08-24,27.81,27.678,6.27,0,0.416
2003-08-24,27.55,27.298000000000002,5.65,0,0.4199
2003-08-24,27.7,29.23,5.62,0,0.421
2003-08-24,28.13,28.971999999999998,5.56,0,0.4627
2003-08-24,28.38,30.189,4.91,0,0.5021
2003-08-24,28.1,29.149,5.41,0,0.4647
2003-08-24,27.64,28.772,5.55,0,0.4216
2003-08-24,28.51,27.426,4.98,0,0.5299
2003-08-24,28.19,27.195,5.62,0,0.4779
2003-08-24,28.05,26.184,5.13,0,0.4918
2003-08-24,28.54,25.789,5.04,0,0.5415
2003-08-24,28.39,29.801,5.14,0,0.4966
2003-08-25,28.47,30.755,5.24,0,0.4931
2003-08-25,28.3,30.85,5.09,0,0.4833
2003-08-25,28.86,32.443000000000005,4.7,0,0.5373
2003-08-25,28.25,31.741999999999997,4.97,0,0.4774
2003-10-08,19.48,32.114000000000004,5.7,0,0.0345
2003-10-08,19.55,32.242,5.74,0,0.035
2003-10-08,18.9,32.445,5.58,0,0.0286
2003-10-08,18.98,32.467,5.29,0,0.0307
2003-10-08,19.72,32.419000000000004,5.91,0,0.036
2003-10-08,20.16,32.537,5.4,0,0.0451
2003-10-09,21.45,32.227,5.71,0,0.0669
2003-10-09,20.65,33.032,5.2,0,0.0541
2003-10-09,20.9,33.05,5.55,0,0.0558
2003-10-09,21.01,33.181,5.22,0,0.0606
2003-10-09,20.31,31.886,5.15,0,0.0501
2003-10-09,22.15,33.173,5.66,0,0.0828
2003-10-09,21.64,32.063,5.82,0,0.0704
2003-10-09,23.38,31.664,5.16,0,0.1361
2003-10-09,22.54,33.046,5.64,0,0.0945
2003-10-09,19.84,32.547,3.36,0,0.0549
2003-10-09,23.68,32.611999999999995,6.39,0,0.1233
2003-10-09,19.38,32.422,2.54,0,0.0533
2003-10-09,22.21,32.981,6.06,0,0.0801
2003-10-09,19.56,32.176,3.1,0,0.0524
2003-10-09,19.85,32.489000000000004,2.74,0,0.0605
2003-10-09,19.63,32.535,3.03,0,0.0538
2003-10-10,20.86,31.783,5.73,0,0.0554
2003-10-10,21.14,31.642,5.58,0,0.0624
2003-10-10,21.52,31.975,5.91,0,0.0669
2003-10-10,21.53,31.711,5.53,0,0.0715
2003-10-10,24.42,33.957,5.53,0,0.168
2003-10-10,21.54,31.693,5.53,0,0.0717
2003-10-10,21.31,31.781999999999996,6.37,0,0.0586
2003-10-10,20.53,31.991999999999997,6.01,0,0.0473
2003-10-10,24.21,33.812,5.66,0,0.1556
2003-10-10,25.02,34.056999999999995,5.64,0,0.1967
2003-10-10,24.83,34.064,5.63,0,0.1864
2003-10-10,24.59,33.641999999999996,5.53,0,0.1778
2003-10-11,24.42,33.957,5.53,0,0.168
2003-10-11,20.91,31.831999999999997,5.53,0,0.058
2003-10-11,21.1,31.69400000000001,5.53,0,0.062
2003-10-11,21.05,31.660999999999998,5.98,0,0.0571
2003-10-11,21.64,31.55,6.03,0,0.0692
2003-10-11,20.58,31.641,6.11,0,0.0478
2003-10-11,20.96,31.519000000000002,6.23,0,0.0536
2003-10-11,21.06,32.425,4.89,0,0.066
2003-10-11,24.04,33.865,4.69,0,0.1679
2003-10-15,20.71,33.295,5.29,0,0.0541
2003-10-15,18.53,32.33,5.49,0,0.0256
2003-10-15,18.53,32.286,5.64,0,0.025
2003-10-15,18.38,32.594,5.7,0,0.0233
2003-10-15,18.27,32.775,5.78,0,0.0221
2003-10-15,22.0,33.504,5.32,0,0.0821
2003-10-15,20.83,33.385,5.23,0,0.0567
2003-10-15,20.13,33.165,5.21,0,0.0452
2003-10-16,20.39,33.155,5.25,0,0.049
2003-10-16,21.57,33.35,5.38,0,0.071
2003-10-16,19.93,33.019,5.23,0,0.0422
2003-10-16,21.51,33.255,5.82,0,0.0654
2003-10-16,21.29,33.28,5.12,0,0.0673
2003-10-16,24.31,33.983000000000004,5.25,0,0.1686
2003-10-16,24.78,33.989000000000004,4.68,0,0.2076
2003-10-16,21.66,33.365,5.06,0,0.0766
2003-10-16,24.82,34.13,4.98,0,0.2016
2003-10-16,20.03,33.275,5.33,0,0.0427
2003-10-16,18.0,31.0,5.0,0,0.0238
2003-10-16,21.43,33.29,4.91,0,0.0727
2003-10-16,18.16,31.794,5.61,0,0.0224
2003-10-16,24.02,33.955999999999996,5.43,0,0.151
2003-10-16,21.52,33.424,5.3,0,0.0705
2003-10-16,19.61,31.636999999999997,5.68,0,0.0367
2003-10-16,24.85,34.027,5.44,0,0.1923
2003-10-16,21.2,33.16,5.11,0,0.0656
2003-10-16,19.17,32.578,5.79,0,0.0302
2003-10-16,19.2,32.59,5.86,0,0.0302
2003-10-16,25.01,33.794000000000004,5.45,0,0.202
2003-10-16,22.89,33.379,5.42,0,0.1081
2003-10-16,20.19,32.74,5.22,0,0.0465
2003-10-16,19.81,32.681,5.01,0,0.0423
2003-10-16,22.0,33.529,4.95,0,0.0866
2003-10-16,19.34,31.669,5.79,0,0.0329
2003-10-16,23.48,33.687,5.38,0,0.1298
2003-10-16,22.41,33.779,5.32,0,0.0931
2003-10-16,23.37,33.728,5.37,0,0.1255
2003-10-16,19.24,31.526,5.6,0,0.0328
2003-10-16,21.91,33.525,5.25,0,0.0805
2003-10-17,22.99,33.324,5.35,0,0.1128
2003-10-17,19.33,31.691999999999997,5.37,0,0.0349
2003-10-17,21.47,33.412,5.4,0,0.0683
2003-10-17,21.12,31.447,5.69,0,0.0613
2003-10-17,21.63,33.382,5.32,0,0.073
2003-10-17,20.95,31.273000000000003,6.02,0,0.0554
2003-10-17,21.74,31.601,6.0,0,0.0717
2003-10-17,20.68,33.208,5.18,0,0.0545
2003-10-17,18.94,31.678,5.67,0,0.0292
2003-10-17,21.0,33.335,5.39,0,0.0587
2003-10-17,18.56,31.712,5.51,0,0.0262
2003-10-17,20.54,30.711,5.99,0,0.0492
2003-10-17,20.6,30.97300000000001,5.98,0,0.05
2003-10-17,17.18,31.895,5.83,0,0.0153
2003-10-17,21.05,33.39,4.81,0,0.0649
2003-10-17,20.43,31.22300000000001,5.82,0,0.048
2003-10-17,20.43,31.22300000000001,5.82,0,0.048
2003-10-17,21.44,33.406,5.05,0,0.0712
2003-10-17,20.88,31.17,6.05,0,0.0541
2003-10-17,20.3,31.338,5.69,0,0.0467
2003-10-17,16.67,31.885,5.67,0,0.0132
2003-10-17,20.62,31.279,5.74,0,0.0517
2003-10-17,19.99,31.163,5.78,0,0.0417
2003-10-17,21.83,33.475,5.01,0,0.0813
2003-10-17,20.88,31.17,6.05,0,0.0541
2003-10-17,17.83,31.686,5.37,0,0.0208
2003-10-17,20.82,31.579,5.97,0,0.053
2003-10-17,21.7,33.427,5.34,0,0.0744
2003-10-17,21.52,31.745,5.63,0,0.0701
2003-10-17,22.57,33.684,4.9,0,0.1043
2003-10-17,21.27,32.785,5.36,0,0.0654
2003-10-17,22.49,33.028,5.92,0,0.0894
2003-10-17,21.27,32.785,5.36,0,0.0654
2003-10-17,21.17,32.725,5.38,0,0.0632
2003-10-17,20.03,32.76,5.17,0,0.0444
2003-10-17,19.99,31.163,5.78,0,0.0417
2003-10-17,19.9,31.318,4.75,0,0.047
2003-10-18,18.64,31.436999999999998,4.2,0,0.0331
2003-10-18,20.41,31.311999999999998,4.17,0,0.0608
2003-10-18,22.15,33.12,5.59,0,0.0837
2003-10-18,20.3,31.429000000000002,5.01,0,0.0516
2003-10-18,21.28,32.326,5.74,0,0.0628
2003-10-18,20.77,32.233000000000004,5.85,0,0.0522
2003-10-18,18.18,31.979,5.79,0,0.0218
2003-10-18,20.19,31.426,6.16,0,0.0418
2003-10-18,20.19,31.159000000000002,6.36,0,0.0409
2003-10-19,19.76,32.47,5.24,0,0.0404
2003-10-19,20.01,32.400999999999996,5.59,0,0.0418
2003-10-19,20.53,32.29,5.4,0,0.0514
2003-10-19,23.23,33.89,5.23,0,0.122
2003-10-19,22.18,33.53,5.43,0,0.0856
2003-10-19,21.14,33.464,5.41,0,0.0611
2003-10-19,22.91,33.905,4.96,0,0.1145
2003-10-19,21.88,33.343,5.09,0,0.082
2003-10-19,20.45,32.639,5.36,0,0.0499
2003-10-19,20.84,32.666,5.19,0,0.0583
2003-10-26,18.85,31.769000000000002,5.58,0,0.0286
2003-10-26,17.28,31.872,5.91,0,0.0157
2003-10-26,18.38,31.66,5.59,0,0.0243
2003-10-26,17.61,31.636999999999997,5.57,0,0.0187
2003-10-26,15.79,31.996,6.0,0,0.0091
2003-10-29,15.72,31.805,5.67,0,0.0094
2003-10-30,15.47,32.093,5.16,0,0.0093
2003-10-30,16.93,31.853,5.65,0,0.0145
2003-10-30,16.88,31.845,5.04,0,0.0156
2003-10-30,16.37,31.909000000000002,5.91,0,0.0114
2003-10-30,16.43,31.896,5.83,0,0.0118
2003-10-31,16.38,31.714000000000002,5.63,0,0.012
2003-10-31,15.98,31.699,5.8,0,0.0102
2003-10-31,15.26,30.969,6.08,0,0.0077
2003-10-31,15.54,31.003,6.12,0,0.0084
2003-10-31,16.21,31.119,5.56,0,0.0116
2003-11-06,23.42,34.343,6.71,0,0.1041
2003-11-06,23.49,34.368,6.82,0,0.1048
2003-11-06,23.43,34.286,6.58,0,0.1066
2003-11-06,23.18,34.428000000000004,6.1,0,0.1049
2003-11-06,23.14,34.185,6.34,0,0.1008
2003-11-06,22.37,33.826,6.51,0,0.0773
2003-11-07,20.34,31.985,6.45,0,0.0415
2003-11-07,19.94,31.978,6.03,0,0.0386
2003-11-07,20.39,31.801,6.01,0,0.0453
2003-11-07,20.93,32.324,6.0,0,0.0537
2003-11-07,21.37,32.944,6.0,0,0.0613
2003-11-14,22.9,34.302,6.07,0,0.0967
2003-11-14,22.74,34.321999999999996,6.14,0,0.0909
2003-11-14,21.97,33.943000000000005,5.83,0,0.0747
2003-11-14,21.67,33.669000000000004,5.83,0,0.0681
2003-11-14,21.17,33.096,5.35,0,0.0628
2003-11-14,20.81,32.873000000000005,5.79,0,0.0525
2003-11-15,20.98,32.852,5.76,0,0.0559
2003-11-15,22.91,34.233000000000004,5.76,0,0.1015
2003-11-15,21.11,33.71,5.79,0,0.0568
2003-11-15,21.06,33.848,5.83,0,0.0553
2003-11-15,20.34,33.548,6.03,0,0.0424
2003-11-15,20.62,33.389,6.17,0,0.0459
2003-11-15,21.02,32.912,6.24,0,0.0526
2003-11-15,20.82,32.617,5.07,0,0.059
2003-11-15,20.52,32.418,5.93,0,0.0472
2003-11-15,20.87,32.673,5.73,0,0.0543
2003-11-15,22.29,34.304,5.59,0,0.085
2003-11-15,22.48,34.365,5.23,0,0.0951
2003-11-15,22.72,34.376999999999995,5.55,0,0.0981
2003-11-15,22.26,34.363,5.9,0,0.0804
2003-11-16,22.91,34.233000000000004,5.76,0,0.1015
2003-12-09,10.84,33.318000000000005,5.96,0,0.0015
2003-12-09,10.69,33.203,5.78,0,0.0015
2003-12-09,10.23,33.088,5.85,0,0.0013
2003-12-09,15.45,33.887,5.76,0,0.008
2003-12-09,16.93,33.602,5.44,0,0.0143
2003-12-09,15.93,33.485,5.36,0,0.0102
2003-12-09,16.96,33.791,5.35,0,0.0145
2003-12-10,14.73,33.289,5.42,0,0.0067
2003-12-10,14.73,33.289,5.42,0,0.0067
2003-12-10,15.82,33.828,5.48,0,0.0095
2003-12-10,15.52,33.662,5.4,0,0.0087
2003-12-10,15.54,33.274,5.35,0,0.009
2003-12-10,12.18,32.419000000000004,6.34,0,0.0024
2003-12-10,16.42,33.641999999999996,5.31,0,0.0122
2003-12-10,12.1,32.443000000000005,5.37,0,0.0027
2003-12-10,17.16,33.92,5.63,0,0.0149
2003-12-10,15.28,33.789,5.76,0,0.0076
2003-12-10,12.76,32.29,5.27,0,0.0035
2003-12-10,12.02,33.385999999999996,6.0,0,0.0023
2003-12-10,15.59,33.830999999999996,5.73,0,0.0085
2003-12-10,13.65,31.949,5.79,0,0.0044
2003-12-10,14.83,33.693000000000005,5.61,0,0.0066
2003-12-10,13.65,31.971,5.9,0,0.0044
2003-12-10,12.04,32.113,6.29,0,0.0023
2003-12-10,12.15,32.108000000000004,5.97,0,0.0025
2003-12-10,12.15,32.108000000000004,5.97,0,0.0025
2003-12-11,11.72,32.313,5.79,0,0.0022
2003-12-11,11.27,32.302,5.63,0,0.0019
2003-12-11,15.25,33.125,6.09,0,0.0072
2003-12-11,19.28,34.39,5.54,0,0.0311
2003-12-11,11.54,32.224000000000004,5.99,0,0.002
2003-12-11,19.13,34.316,5.58,0,0.0294
2003-12-11,10.69,32.287,5.8,0,0.0015
2003-12-11,10.69,32.265,6.29,0,0.0014
2003-12-13,16.94,34.061,5.41,0,0.0142
2003-12-13,16.52,33.894,5.32,0,0.0125
2003-12-13,16.26,33.268,5.09,0,0.012
2003-12-13,14.38,32.812,5.08,0,0.0063
2003-12-13,14.8,33.311,5.44,0,0.0068
2003-12-13,14.52,32.788000000000004,5.42,0,0.0063
2003-12-13,13.3,32.976,5.39,0,0.0041
2003-12-13,14.73,33.516,5.4,0,0.0066
2003-12-13,18.37,34.352,5.45,0,0.023
2003-12-13,18.78,34.035,5.43,0,0.0269
2003-12-14,19.3,34.27,5.45,0,0.0318
2003-12-14,19.58,34.291,5.46,0,0.035
2003-12-14,19.18,33.954,5.53,0,0.0304
2003-12-14,14.61,33.001999999999995,5.43,0,0.0064
2003-12-14,13.37,32.54,5.63,0,0.0041
2003-12-14,13.6,33.163000000000004,5.75,0,0.0043
2003-12-14,14.0,32.563,6.13,0,0.0047
